folio,incidente_c4,fecha_creacion,latitud,longitud
C5/200421/06808,Encharcamiento,2020-04-21,19.40752,-99.17555
C5/200421/06838,Encharcamiento,2020-04-21,19.50186,-99.12333
C5/200421/06843,Encharcamiento,2020-04-21,19.45682,-99.13002
C5/200421/06876,Encharcamiento,2020-04-21,19.4048,-99.16045
C5/200421/07091,Encharcamiento,2020-04-21,19.44135,-99.12537
C5/200421/07049,Encharcamiento,2020-04-21,19.4231,-99.13026
C5/200421/07512,Inundacion,2020-04-21,19.41702,-99.16981
C5/200421/07514,Inundacion,2020-04-21,19.42719,-99.12104
C5/200421/07516,Inundacion,2020-04-21,19.41734,-99.13226
C5/200421/07541,Inundacion,2020-04-21,19.42719,-99.12104
C5/200421/07542,Inundacion,2020-04-21,19.41061,-99.16334
C5/200421/07563,Inundacion,2020-04-21,19.4191,-99.13505
C5/200421/07551,Inundacion,2020-04-21,19.41774,-99.12939
C5/200421/07636,Encharcamiento,2020-04-21,19.41986,-99.15824
C5/200421/07675,Encharcamiento,2020-04-21,19.42141,-99.13648
C5/200421/07824,Encharcamiento,2020-04-21,19.4114,-99.14039
C5/200421/07565,Inundacion,2020-04-21,19.39829,-99.13179
C5/200421/07618,Inundacion,2020-04-21,19.39837,-99.13227
C5/200421/07587,Inundacion,2020-04-21,19.41037,-99.14052
C5/200421/07598,Inundacion,2020-04-21,19.39739,-99.14702
C5/200421/07648,Inundacion,2020-04-21,19.40814,-99.14337
C5/200421/07628,Inundacion,2020-04-21,19.41457,-99.13147
C5/200421/07676,Inundacion,2020-04-21,19.421,-99.14481
C5/200421/07679,Inundacion,2020-04-21,19.40331,-99.1679
C5/200421/07707,Inundacion,2020-04-21,19.4201,-99.12792
C5/200421/07695,Inundacion,2020-04-21,19.40353,-99.16683
C5/200421/07704,Inundacion,2020-04-21,19.41305,-99.13791
C5/200421/07725,Inundacion,2020-04-21,19.42719,-99.12104
C5/200421/07747,Inundacion,2020-04-21,19.41287,-99.15209
C5/200421/07759,Inundacion,2020-04-21,19.39829,-99.13179
C5/200421/07750,Inundacion,2020-04-21,19.41774,-99.12939
C5/200421/07771,Inundacion,2020-04-21,19.4366,-99.12039
C5/200421/07798,Inundacion,2020-04-21,19.44673,-99.1219
C5/200421/07785,Inundacion,2020-04-21,19.39752,-99.11847
C5/200421/07915,Inundacion,2020-04-21,19.45206,-99.1217
C5/200421/08005,Inundacion,2020-04-21,19.41774,-99.12939
C5/200421/08101,Encharcamiento,2020-04-21,19.40619,-99.13276
C5/200421/07506,Encharcamiento,2020-04-21,19.43495,-99.16523
C5/200421/07540,Encharcamiento,2020-04-21,19.39829,-99.13179
C5/200421/07662,Encharcamiento,2020-04-21,19.40097,-99.169
C5/200421/07698,Encharcamiento,2020-04-21,19.41774,-99.12939
C5/200421/07754,Encharcamiento,2020-04-21,19.43671,-99.12165
C5/200421/08114,Encharcamiento,2020-04-21,19.41037,-99.14052
C5/200421/08019,Inundacion,2020-04-21,19.41626,-99.123
C5/200421/08059,Inundacion,2020-04-21,19.4366,-99.12039
C5/200421/08098,Inundacion,2020-04-21,19.41774,-99.12939
C5/200421/08100,Inundacion,2020-04-21,19.4366,-99.12039
C5/200421/08106,Inundacion,2020-04-21,19.41406,-99.14881
C5/200421/06645,Inundacion,2020-04-21,19.39934,-99.18261
C5/200421/06660,Inundacion,2020-04-21,19.4028,-99.17151
C5/200421/06834,Inundacion,2020-04-21,19.44897,-99.12543
C5/200422/00149,Encharcamiento,2020-04-22,19.40619,-99.13276
C5/200404/02692,Inundacion,2020-04-04,19.3932,-99.08589
C5/200510/02892,Encharcamiento,2020-05-10,19.3657,-99.00065
C5/200421/06937,Inundacion,2020-04-21,19.4411,-99.1321
C5/200421/07454,Inundacion,2020-04-21,19.39994,-99.13034
C5/200421/07519,Inundacion,2020-04-21,19.413,-99.12513
C5/200421/07678,Inundacion,2020-04-21,19.41287,-99.15209
C5/200421/07812,Inundacion,2020-04-21,19.42141,-99.13648
C5/200421/07855,Inundacion,2020-04-21,19.43925,-99.13633
C5/200421/07892,Inundacion,2020-04-21,19.44042,-99.13027
C5/200421/07893,Inundacion,2020-04-21,19.42112,-99.14257
C5/200421/07991,Inundacion,2020-04-21,19.42184,-99.13324
C5/200422/00032,Inundacion,2020-04-22,19.40296,-99.16907
C5/200422/00088,Inundacion,2020-04-22,19.40732,-99.14759
C5/200422/00944,Inundacion,2020-04-22,19.41287,-99.15209
C5/200422/01087,Inundacion,2020-04-22,19.41287,-99.15209
C5/200422/01684,Encharcamiento,2020-04-22,19.41465,-99.16717
C5/200422/01749,Encharcamiento,2020-04-22,19.41799,-99.13724
C5/200422/02131,Encharcamiento,2020-04-22,19.41701,-99.13736
C5/200422/01694,Inundacion,2020-04-22,19.4262,-99.12398
C5/200510/01884,Desborde canal rio presa,2020-05-10,19.22648,-98.9518
C5/200422/01906,Inundacion,2020-04-22,19.41701,-99.13736
C5/200422/01909,Inundacion,2020-04-22,19.41431,-99.15548
C5/200510/01838,Desborde canal rio presa,2020-05-10,19.22648,-98.9518
C5/200422/03383,Encharcamiento,2020-04-22,19.41037,-99.14052
C5/200510/01782,Encharcamiento,2020-05-10,19.22461,-98.94974
C5/200510/01854,Encharcamiento,2020-05-10,19.24267,-99.1506
C5/200510/01714,Inundacion,2020-05-10,19.22393,-98.94752
C5/200422/03625,Inundacion,2020-04-22,19.39891,-99.14602
C5/200422/04087,Inundacion,2020-04-22,19.41542,-99.16436
C5/200422/05261,Encharcamiento,2020-04-22,19.41657,-99.16539
C5/200502/03097,Encharcamiento,2020-05-02,19.38456,-99.19062
C5/200509/07911,Encharcamiento,2020-05-09,19.42719,-99.12104
C5/200509/07572,Encharcamiento,2020-05-09,19.43178,-99.1151
C5/200509/07128,Encharcamiento,2020-05-09,19.39245,-99.04515
C5/200509/07057,Encharcamiento,2020-05-09,19.39707,-99.06261
C5/200424/04695,Encharcamiento,2020-04-24,19.41657,-99.16539
C5/200424/02790,Encharcamiento,2020-04-24,19.29125,-99.14691
C5/200509/06757,Encharcamiento,2020-05-09,19.33584,-99.11031
C5/200509/06714,Encharcamiento,2020-05-09,19.34448,-99.19224
C5/200509/05844,Encharcamiento,2020-05-09,19.42617,-99.10818
C5/200509/06689,Inundacion,2020-05-09,19.3831,-99.0268
C5/200421/08136,Inundacion,2020-04-21,19.4177,-99.14011
C5/200509/06561,Inundacion,2020-05-09,19.31464,-99.20161
C5/200522/03802,Encharcamiento,2020-05-22,19.36415,-99.22304
C5/200409/06241,Inundacion,2020-04-09,19.45739,-99.11756
C5/200521/05185,Inundacion,2020-05-21,19.46493,-99.11778
C5/200518/07126,Encharcamiento,2020-05-18,19.24776,-98.99632
C5/200518/06633,Inundacion,2020-05-18,19.25532,-99.00526
C5/200505/06290,Desborde canal rio presa,2020-05-05,19.29338,-99.10961
C5/200505/06004,Encharcamiento,2020-05-05,19.44516,-99.21868
C5/200505/06159,Encharcamiento,2020-05-05,19.44365,-99.20527
C5/200505/06030,Inundacion,2020-05-05,19.45664,-99.20911
C5/200505/06087,Inundacion,2020-05-05,19.43707,-99.20073
C5/200505/06113,Inundacion,2020-05-05,19.44604,-99.19631
C5/200505/06094,Inundacion,2020-05-05,19.44604,-99.19631
C5/200505/06127,Inundacion,2020-05-05,19.43672,-99.19096
C5/200505/06147,Inundacion,2020-05-05,19.41657,-99.16539
C5/200505/06152,Inundacion,2020-05-05,19.44974,-99.21097
C5/200505/06172,Inundacion,2020-05-05,19.32008,-99.13012
C5/200505/06177,Inundacion,2020-05-05,19.32008,-99.13012
C5/200505/06227,Inundacion,2020-05-05,19.44974,-99.21097
C5/200505/06186,Inundacion,2020-05-05,19.44924,-99.2099
C5/200505/06224,Inundacion,2020-05-05,19.44276,-99.19787
C5/200505/06231,Inundacion,2020-05-05,19.44604,-99.19631
C5/200505/06271,Inundacion,2020-05-05,19.29793,-99.11075
C5/200505/06300,Inundacion,2020-05-05,19.298,-99.113
C5/200505/06301,Inundacion,2020-05-05,19.30158,-99.11301
C5/200505/06305,Inundacion,2020-05-05,19.30645,-99.11016
C5/200505/06316,Inundacion,2020-05-05,19.31817,-99.14469
C5/200505/06336,Inundacion,2020-05-05,19.44697,-99.19625
C5/200505/06369,Inundacion,2020-05-05,19.30669,-99.10847
C5/200505/06376,Inundacion,2020-05-05,19.30158,-99.11301
C5/200505/06390,Inundacion,2020-05-05,19.31061,-99.11272
